id_annonce,type_bien,ville,quartier,quartier_groupe,prix_m2,surface_m2,nb_chambres,source
25224,Appartement,Marrakech,Allal El Fassi,Allal El Fassi,15116.28,86.0,3,Avito
25225,Appartement,Marrakech,Mabrouka,Mabrouka,9411.76,51.0,2,Avito
25226,Appartement,Marrakech,Semlalia,Semlalia,21782.18,101.0,2,Avito
25227,Appartement,Marrakech,Guéliz,Guéliz,25000.0,56.0,1,Avito
25228,Appartement,Marrakech,Massira 1,Massira 1,8026.32,76.0,2,Avito
25229,Appartement,Marrakech,Guéliz,Guéliz,20000.0,60.0,1,Avito
25230,Appartement,Marrakech,Victor Hugo,Autre_Marrakech,11029.41,136.0,3,Avito
25232,Appartement,Marrakech,Daoudiate,Daoudiate,12686.57,67.0,2,Avito
25234,Appartement,Marrakech,Hay Izdihar,Hay Izdihar,7368.42,57.0,1,Avito
25236,Appartement,Marrakech,Azli,Azli,9684.21,95.0,3,Avito
25240,Appartement,Marrakech,M Hamid,M Hamid,6909.09,55.0,2,Avito
25241,Appartement,Marrakech,Allal El Fassi,Allal El Fassi,10493.83,81.0,2,Avito
25243,Appartement,Marrakech,Daoudiate,Daoudiate,15000.0,80.0,2,Avito
25245,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,17757.01,107.0,2,Avito
25246,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,17857.14,70.0,1,Avito
25249,Appartement,Marrakech,Route D Amezmiz,Route D Amezmiz,25000.0,50.0,1,Avito
25250,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,10000.0,54.0,2,Avito
25251,Appartement,Marrakech,Mabrouka,Mabrouka,9400.0,50.0,2,Avito
25253,Appartement,Marrakech,Hay Izdihar,Hay Izdihar,11250.0,56.0,2,Avito
25256,Appartement,Marrakech,Autre Secteur,Autre Secteur,8648.65,74.0,3,Avito
25258,Appartement,Marrakech,Victor Hugo,Autre_Marrakech,23275.86,58.0,1,Avito
25259,Appartement,Marrakech,Route D Amezmiz,Route D Amezmiz,17910.26,39.0,1,Avito
25263,Appartement,Marrakech,Sidi Abbad,Autre_Marrakech,11600.0,125.0,3,Avito
25264,Appartement,Marrakech,Allal El Fassi,Allal El Fassi,11224.49,98.0,2,Avito
25265,Appartement,Marrakech,M Hamid,M Hamid,10493.83,81.0,3,Avito
25266,Appartement,Marrakech,Semlalia,Semlalia,18125.0,80.0,2,Avito
25267,Appartement,Marrakech,Autre Secteur,Autre Secteur,4166.67,60.0,1,Avito
25268,Appartement,Marrakech,Hay Targa,Hay Targa,7962.96,54.0,2,Avito
25270,Appartement,Marrakech,Autre Secteur,Autre Secteur,19135.8,81.0,2,Avito
25273,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,18750.0,72.0,2,Avito
25274,Appartement,Marrakech,Rouidat,Autre_Marrakech,19680.85,94.0,2,Avito
25275,Appartement,Marrakech,Harti,Autre_Marrakech,35042.74,117.0,3,Avito
25276,Appartement,Marrakech,Allal El Fassi,Allal El Fassi,12765.96,47.0,2,Avito
25278,Appartement,Marrakech,Guéliz,Guéliz,16000.0,58.0,1,Avito
25279,Appartement,Marrakech,Autre Secteur,Autre Secteur,9722.22,72.0,2,Avito
25281,Appartement,Marrakech,Targa,Targa,17000.0,103.0,2,Avito
25282,Appartement,Marrakech,Targa,Targa,18000.0,75.0,2,Avito
25283,Appartement,Marrakech,Mabrouka,Mabrouka,10185.19,54.0,2,Avito
25284,Appartement,Marrakech,Targa,Targa,17000.0,99.0,2,Avito
25285,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,15384.62,117.0,3,Avito
25286,Appartement,Marrakech,Guéliz,Guéliz,19047.62,84.0,2,Avito
25287,Appartement,Marrakech,Hay Izdihar,Hay Izdihar,13833.33,60.0,2,Avito
25288,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,17757.01,107.0,2,Avito
25289,Appartement,Marrakech,Autre Secteur,Autre Secteur,10000.0,68.0,2,Avito
25290,Appartement,Marrakech,Guéliz,Guéliz,18556.7,97.0,3,Avito
25291,Appartement,Marrakech,Guéliz,Guéliz,18400.0,125.0,3,Avito
25292,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,10400.0,50.0,2,Avito
25294,Appartement,Marrakech,Hay Izdihar,Hay Izdihar,9577.46,71.0,2,Avito
25295,Appartement,Marrakech,Targa,Targa,8787.88,66.0,2,Avito
25296,Appartement,Marrakech,M Hamid,M Hamid,7575.76,66.0,2,Avito
25298,Appartement,Marrakech,M Hamid,M Hamid,7166.67,60.0,2,Avito
25300,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,5555.56,180.0,2,Avito
25301,Appartement,Marrakech,Mabrouka,Mabrouka,17469.88,83.0,2,Avito
25302,Appartement,Marrakech,M Hamid,M Hamid,8103.45,58.0,3,Avito
25303,Appartement,Marrakech,Guéliz,Guéliz,21428.57,56.0,1,Avito
25304,Appartement,Marrakech,Targa,Targa,7250.0,80.0,2,Avito
25305,Appartement,Marrakech,Targa,Targa,8888.89,54.0,2,Avito
25306,Appartement,Marrakech,Marrakech,Marrakech,7678.57,56.0,2,Avito
25312,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,13194.44,72.0,2,Avito
25313,Appartement,Marrakech,Targa,Targa,6562.5,64.0,3,Avito
25315,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,24500.0,60.0,1,Avito
25316,Appartement,Marrakech,Hay Izdihar,Hay Izdihar,15000.0,75.0,2,Avito
25317,Appartement,Marrakech,Guéliz,Guéliz,12368.42,76.0,2,Avito
25319,Appartement,Marrakech,Guéliz,Guéliz,21428.57,98.0,2,Avito
25320,Appartement,Marrakech,Hay Izdihar,Hay Izdihar,9523.81,63.0,2,Avito
25321,Appartement,Marrakech,Mabrouka,Mabrouka,18421.05,76.0,2,Avito
25322,Appartement,Marrakech,Mabrouka,Mabrouka,10757.58,66.0,2,Avito
25325,Appartement,Marrakech,Guéliz,Guéliz,27000.0,48.0,1,Avito
25326,Appartement,Marrakech,Hivernage,Hivernage,11333.33,150.0,2,Avito
25327,Appartement,Marrakech,Mabrouka,Mabrouka,10000.0,72.0,2,Avito
25328,Appartement,Marrakech,Guéliz,Guéliz,15500.0,100.0,2,Avito
25329,Appartement,Marrakech,Semlalia,Semlalia,16853.93,89.0,2,Avito
25330,Appartement,Marrakech,Guéliz,Guéliz,16666.67,120.0,3,Avito
25331,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,15757.58,99.0,2,Avito
25332,Appartement,Marrakech,Allal El Fassi,Allal El Fassi,7816.09,87.0,2,Avito
25335,Appartement,Marrakech,Hay Izdihar,Hay Izdihar,12500.0,72.0,2,Avito
25337,Appartement,Marrakech,Hay Charaf,Autre_Marrakech,11836.73,49.0,1,Avito
25338,Appartement,Marrakech,Centre Ville,Autre_Marrakech,9000.0,50.0,2,Avito
25339,Appartement,Marrakech,Majorelle,Majorelle,17000.0,70.0,1,Avito
25340,Appartement,Marrakech,Autre Secteur,Autre Secteur,9263.16,95.0,3,Avito
25342,Appartement,Marrakech,Guéliz,Guéliz,26000.0,55.0,1,Avito
25343,Appartement,Marrakech,Guéliz,Guéliz,35000.0,30.0,1,Avito
25344,Appartement,Marrakech,Ain Mezouar,Ain Mezouar,14563.11,103.0,2,Avito
25345,Appartement,Marrakech,Autre Secteur,Autre Secteur,6666.67,66.0,2,Avito
25346,Appartement,Marrakech,Autre Secteur,Autre Secteur,8441.56,77.0,2,Avito
25348,Appartement,Marrakech,Mabrouka,Mabrouka,13116.88,77.0,2,Avito
25349,Appartement,Marrakech,Hay Izdihar,Hay Izdihar,8333.33,48.0,1,Avito
25350,Appartement,Marrakech,Mabrouka,Mabrouka,10571.43,70.0,2,Avito
25351,Appartement,Marrakech,Mabrouka,Mabrouka,13116.88,77.0,2,Avito
25352,Appartement,Marrakech,M Hamid,M Hamid,9285.71,56.0,2,Avito
25353,Appartement,Marrakech,M Hamid,M Hamid,6792.45,53.0,2,Avito
25354,Appartement,Marrakech,Semlalia,Semlalia,18222.22,45.0,1,Avito
25355,Appartement,Marrakech,M Hamid,M Hamid,17872.34,47.0,1,Avito
25357,Appartement,Marrakech,Mabrouka,Mabrouka,8378.38,74.0,3,Avito
25358,Appartement,Marrakech,Majorelle,Majorelle,16000.0,105.0,2,Avito
25359,Appartement,Marrakech,Guéliz,Guéliz,17582.42,91.0,2,Avito
25360,Appartement,Marrakech,Autre Secteur,Autre Secteur,10985.92,71.0,2,Avito
25361,Appartement,Marrakech,Autre Secteur,Autre Secteur,10985.92,71.0,2,Avito
25362,Appartement,Marrakech,Autre Secteur,Autre Secteur,10985.92,71.0,2,Avito
25363,Appartement,Marrakech,Autre Secteur,Autre Secteur,10985.92,71.0,2,Avito
25364,Appartement,Marrakech,Autre Secteur,Autre Secteur,10985.92,71.0,2,Avito
25365,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,9811.32,53.0,2,Avito
25366,Appartement,Marrakech,Hay Charaf,Autre_Marrakech,14925.37,134.0,2,Avito
25367,Appartement,Marrakech,Guéliz,Guéliz,17578.33,60.0,2,Avito
25369,Appartement,Marrakech,Av Mohammed Vi,Av Mohammed Vi,17532.47,77.0,1,Avito
25370,Appartement,Marrakech,Guéliz,Guéliz,12244.9,98.0,1,Avito
25371,Appartement,Marrakech,Centre Ville,Autre_Marrakech,17441.86,86.0,2,Avito
25372,Appartement,Marrakech,Amelkis,Amelkis,17757.01,107.0,2,Avito
25373,Appartement,Marrakech,Azli,Azli,9433.96,106.0,3,Avito
25374,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,18367.35,49.0,1,Avito
25375,Appartement,Marrakech,Amelkis,Amelkis,21000.0,100.0,2,Avito
25376,Appartement,Marrakech,Allal El Fassi,Allal El Fassi,10769.23,130.0,3,Avito
25377,Appartement,Marrakech,Es Saada,Autre_Marrakech,11698.11,53.0,1,Avito
25378,Appartement,Marrakech,Guéliz,Guéliz,27027.03,37.0,1,Avito
25379,Appartement,Marrakech,Guéliz,Guéliz,18000.0,82.0,1,Avito
25381,Appartement,Marrakech,Guéliz,Guéliz,26000.0,57.0,1,Avito
25382,Appartement,Marrakech,Es Saada,Autre_Marrakech,7848.1,79.0,2,Avito
25383,Appartement,Marrakech,Guéliz,Guéliz,25000.0,60.0,1,Avito
25385,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,13611.11,72.0,2,Avito
25386,Appartement,Marrakech,Hivernage,Hivernage,25764.71,85.0,2,Avito
25390,Appartement,Marrakech,Autre Secteur,Autre Secteur,8125.0,64.0,2,Avito
25391,Appartement,Marrakech,Guéliz,Guéliz,19000.0,60.0,1,Avito
25392,Appartement,Marrakech,Daoudiate,Daoudiate,10000.0,80.0,3,Avito
25393,Appartement,Marrakech,Guéliz,Guéliz,19000.0,56.0,1,Avito
25395,Appartement,Marrakech,Hay Izdihar,Hay Izdihar,17058.82,85.0,2,Avito
25396,Appartement,Marrakech,Hay Izdihar,Hay Izdihar,12463.77,69.0,2,Avito
25399,Appartement,Marrakech,Guéliz,Guéliz,18000.0,63.0,1,Avito
25400,Appartement,Marrakech,Majorelle,Majorelle,19767.44,43.0,1,Avito
25402,Appartement,Marrakech,Hivernage,Hivernage,21851.85,54.0,1,Avito
25405,Appartement,Marrakech,Hay Targa,Hay Targa,12500.0,96.0,2,Avito
25406,Appartement,Marrakech,Hay Izdihar,Hay Izdihar,15000.0,77.0,2,Avito
25408,Appartement,Marrakech,Hivernage,Hivernage,30952.38,126.0,2,Avito
25409,Appartement,Marrakech,Hay Izdihar,Hay Izdihar,11194.03,67.0,2,Avito
25411,Appartement,Marrakech,Route de Safi,Route de Safi,11228.07,57.0,2,Avito
25412,Appartement,Marrakech,Semlalia,Semlalia,11403.51,114.0,3,Avito
25414,Appartement,Marrakech,Es Saada,Autre_Marrakech,10344.83,58.0,2,Avito
25415,Appartement,Marrakech,Route de Safi,Route de Safi,10877.19,57.0,2,Avito
25417,Appartement,Marrakech,Av Mohammed Vi,Av Mohammed Vi,24479.17,96.0,2,Avito
25418,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,18750.0,72.0,2,Avito
25419,Appartement,Marrakech,Guéliz,Guéliz,12222.22,72.0,1,Avito
25423,Appartement,Marrakech,Guéliz,Guéliz,19000.0,52.0,1,Avito
25424,Appartement,Marrakech,Hay Charaf,Autre_Marrakech,12564.1,78.0,2,Avito
25425,Appartement,Marrakech,Les Portes de Marrakech,Autre_Marrakech,9444.44,72.0,2,Avito
25426,Appartement,Marrakech,Hivernage,Hivernage,17469.88,166.0,3,Avito
25427,Appartement,Marrakech,Guéliz,Guéliz,20930.23,43.0,1,Avito
25429,Appartement,Marrakech,Hay Targa,Hay Targa,8863.64,88.0,3,Avito
25430,Appartement,Marrakech,Targa,Targa,9411.76,85.0,3,Avito
25431,Appartement,Marrakech,Autre Secteur,Autre Secteur,8936.17,47.0,2,Avito
25432,Appartement,Marrakech,Semlalia,Semlalia,22375.0,80.0,2,Avito
25433,Appartement,Marrakech,Allal El Fassi,Allal El Fassi,18181.82,55.0,1,Avito
25434,Appartement,Marrakech,Mabrouka,Mabrouka,10000.0,65.0,2,Avito
25436,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,10833.33,60.0,2,Avito
25439,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,7017.54,57.0,2,Avito
25440,Appartement,Marrakech,Massira 1,Massira 1,10833.33,60.0,2,Avito
25441,Appartement,Marrakech,Hivernage,Hivernage,20329.67,91.0,2,Avito
25442,Appartement,Marrakech,Palmeraie,Autre_Marrakech,17058.82,85.0,1,Avito
25443,Appartement,Marrakech,Targa,Targa,9056.6,53.0,2,Avito
25444,Appartement,Marrakech,Rouidat,Autre_Marrakech,10000.0,75.0,2,Avito
25445,Appartement,Marrakech,Autre Secteur,Autre Secteur,10307.69,65.0,2,Avito
25446,Appartement,Marrakech,Guéliz,Guéliz,22656.25,64.0,1,Avito
25449,Appartement,Marrakech,Guéliz,Guéliz,19879.52,83.0,2,Avito
25451,Appartement,Marrakech,Guéliz,Guéliz,22608.7,115.0,3,Avito
25453,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,22807.02,114.0,2,Avito
25454,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,11206.9,58.0,2,Avito
25455,Appartement,Marrakech,Hay Charaf,Autre_Marrakech,10000.0,80.0,2,Avito
25456,Appartement,Marrakech,Semlalia,Semlalia,12987.01,77.0,2,Avito
25458,Appartement,Marrakech,Hay Izdihar,Hay Izdihar,13541.67,96.0,2,Avito
25460,Appartement,Marrakech,M Hamid,M Hamid,6323.53,68.0,3,Avito
25461,Appartement,Marrakech,Guéliz,Guéliz,21052.63,95.0,2,Avito
25462,Appartement,Marrakech,Agdal,Agdal,28000.0,50.0,1,Avito
25463,Appartement,Marrakech,Agdal,Agdal,32051.28,78.0,2,Avito
25466,Appartement,Marrakech,Guéliz,Guéliz,19886.36,88.0,2,Avito
25467,Appartement,Marrakech,Hay Charaf,Autre_Marrakech,10526.32,95.0,2,Avito
25469,Appartement,Marrakech,Autre Secteur,Autre Secteur,11250.0,64.0,2,Avito
25472,Appartement,Marrakech,Route de Safi,Route de Safi,10877.19,57.0,2,Avito
25473,Appartement,Marrakech,Semlalia,Semlalia,17293.23,133.0,3,Avito
25474,Appartement,Marrakech,Targa,Targa,8823.53,68.0,2,Avito
25477,Appartement,Marrakech,Guéliz,Guéliz,14024.39,82.0,2,Avito
25478,Appartement,Marrakech,Allal El Fassi,Allal El Fassi,8181.82,55.0,1,Avito
25479,Appartement,Marrakech,Av Abdelkrim El Khattabi,Autre_Marrakech,8181.82,55.0,1,Avito
25484,Appartement,Marrakech,Autre Secteur,Autre Secteur,15076.92,65.0,2,Avito
25486,Appartement,Marrakech,Allal El Fassi,Allal El Fassi,8181.82,55.0,1,Avito
25487,Appartement,Marrakech,Semlalia,Semlalia,12236.84,76.0,2,Avito
25489,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,14500.0,100.0,2,Avito
25491,Appartement,Marrakech,Guéliz,Guéliz,27551.02,49.0,1,Avito
25493,Appartement,Marrakech,Mabrouka,Mabrouka,7948.72,78.0,1,Avito
25495,Appartement,Marrakech,Agdal,Agdal,28000.0,101.0,2,Avito
25497,Appartement,Marrakech,Mabrouka,Mabrouka,11052.63,95.0,3,Avito
25498,Appartement,Marrakech,Guéliz,Guéliz,13200.0,125.0,3,Avito
25500,Appartement,Marrakech,Guéliz,Guéliz,18478.26,92.0,3,Avito
25503,Appartement,Marrakech,Autre Secteur,Autre Secteur,26041.67,96.0,2,Avito
25504,Appartement,Marrakech,Guéliz,Guéliz,22380.95,105.0,2,Avito
25505,Appartement,Marrakech,Bouaakkaz,Autre_Marrakech,2375.0,80.0,2,Avito
25506,Appartement,Marrakech,Route de Safi,Route de Safi,10877.19,57.0,2,Avito
25508,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,17358.49,53.0,1,Avito
25509,Appartement,Marrakech,Guéliz,Guéliz,18000.0,45.0,1,Avito
25511,Appartement,Marrakech,Guéliz,Guéliz,19000.0,100.0,2,Avito
25512,Appartement,Marrakech,Allal El Fassi,Allal El Fassi,12903.23,93.0,2,Avito
25513,Appartement,Marrakech,Les Portes de Marrakech,Autre_Marrakech,7300.0,50.0,2,Avito
25514,Appartement,Marrakech,Hay Targa,Hay Targa,6363.64,66.0,2,Avito
25515,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,18285.71,70.0,1,Avito
25517,Appartement,Marrakech,Guéliz,Guéliz,23333.33,54.0,1,Avito
25518,Appartement,Marrakech,Hay Izdihar,Hay Izdihar,11351.35,74.0,1,Avito
25519,Appartement,Marrakech,Guéliz,Guéliz,16581.2,117.0,2,Avito
25521,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,11034.48,58.0,2,Avito
25522,Appartement,Marrakech,Agdal,Agdal,23076.92,78.0,2,Avito
25523,Appartement,Marrakech,Mabrouka,Mabrouka,15500.0,100.0,3,Avito
25524,Appartement,Marrakech,Autre Secteur,Autre Secteur,27200.0,25.0,1,Avito
25525,Appartement,Marrakech,Majorelle,Majorelle,21428.57,63.0,2,Avito
25526,Appartement,Marrakech,Autre Secteur,Autre Secteur,3600.0,50.0,1,Avito
25527,Appartement,Marrakech,Autre Secteur,Autre Secteur,4333.33,60.0,2,Avito
25530,Appartement,Marrakech,Hay Izdihar,Hay Izdihar,11029.41,68.0,2,Avito
25531,Appartement,Marrakech,Daoudiate,Daoudiate,11363.64,88.0,2,Avito
25532,Appartement,Marrakech,M Hamid,M Hamid,6825.4,63.0,2,Avito
25533,Appartement,Marrakech,M Hamid,M Hamid,7272.73,55.0,2,Avito
25534,Appartement,Marrakech,M Hamid,M Hamid,6478.87,71.0,3,Avito
25536,Appartement,Marrakech,Guéliz,Guéliz,24037.04,270.0,5,Avito
25538,Appartement,Marrakech,Hivernage,Hivernage,19897.96,98.0,3,Avito
25540,Appartement,Marrakech,Guéliz,Guéliz,27000.0,50.0,1,Avito
25543,Appartement,Marrakech,M Hamid,M Hamid,7555.56,90.0,3,Avito
25544,Appartement,Marrakech,Guéliz,Guéliz,23255.81,43.0,1,Avito
25545,Appartement,Marrakech,Mabrouka,Mabrouka,10410.96,73.0,2,Avito
25546,Appartement,Marrakech,Guéliz,Guéliz,23214.29,56.0,1,Avito
25547,Appartement,Marrakech,Massira 1,Massira 1,9090.91,110.0,3,Avito
25549,Appartement,Marrakech,M Hamid,M Hamid,8000.0,55.0,2,Avito
25550,Appartement,Marrakech,Autre Secteur,Autre Secteur,13483.15,89.0,2,Avito
25551,Appartement,Marrakech,Azzouzia,Azzouzia,6000.0,75.0,2,Avito
25552,Appartement,Marrakech,Guéliz,Guéliz,28000.0,50.0,1,Avito
25553,Appartement,Marrakech,Sidi Abbad,Autre_Marrakech,20202.02,99.0,2,Avito
25554,Appartement,Marrakech,Massira,Autre_Marrakech,5769.23,104.0,2,Avito
25556,Appartement,Marrakech,M Hamid,M Hamid,10000.0,58.0,3,Avito
25561,Appartement,Marrakech,Route De Tamansourt,Route De Tamansourt,4400.0,50.0,2,Avito
25563,Appartement,Marrakech,Autre Secteur,Autre Secteur,9166.67,60.0,2,Avito
25566,Appartement,Marrakech,Mabrouka,Mabrouka,10600.0,50.0,2,Avito
25567,Appartement,Marrakech,Route D Agadir   Essaouira,Autre_Marrakech,6000.0,75.0,3,Avito
25569,Appartement,Marrakech,Agdal,Agdal,21354.17,96.0,2,Avito
25570,Appartement,Marrakech,Allal El Fassi,Allal El Fassi,12142.86,70.0,2,Avito
25571,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,9655.17,58.0,2,Avito
25572,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,9859.15,71.0,3,Avito
25573,Appartement,Marrakech,Hivernage,Hivernage,32258.06,62.0,1,Avito
25574,Appartement,Marrakech,Guéliz,Guéliz,14990.0,100.0,3,Avito
25575,Appartement,Marrakech,Es Saada,Autre_Marrakech,7818.18,55.0,2,Avito
25577,Appartement,Marrakech,Autre Secteur,Autre Secteur,17943.93,107.0,2,Avito
25578,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,9629.63,54.0,2,Avito
25579,Appartement,Marrakech,Hay Charaf,Autre_Marrakech,7000.0,60.0,1,Avito
25582,Appartement,Marrakech,Guéliz,Guéliz,19759.04,83.0,2,Avito
25583,Appartement,Marrakech,Massira 3,Autre_Marrakech,7636.36,55.0,2,Avito
25585,Appartement,Marrakech,M Hamid,M Hamid,7343.75,64.0,3,Avito
25586,Appartement,Marrakech,Route de Safi,Route de Safi,13809.52,105.0,3,Avito
25587,Appartement,Marrakech,Ain Mezouar,Ain Mezouar,16666.67,90.0,2,Avito
25589,Appartement,Marrakech,Semlalia,Semlalia,17857.14,98.0,2,Avito
25590,Appartement,Marrakech,Av Mohammed Vi,Av Mohammed Vi,38235.29,68.0,1,Avito
25594,Appartement,Marrakech,Hay Izdihar,Hay Izdihar,15116.28,86.0,2,Avito
25595,Appartement,Marrakech,M Hamid,M Hamid,7536.23,69.0,3,Avito
25596,Appartement,Marrakech,Guéliz,Guéliz,18125.0,80.0,2,Avito
25597,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,16867.47,83.0,2,Avito
25599,Appartement,Marrakech,Hay Izdihar,Hay Izdihar,13461.54,65.0,2,Avito
25601,Appartement,Marrakech,Guéliz,Guéliz,16981.13,53.0,1,Avito
25608,Appartement,Marrakech,Massira 1,Massira 1,11363.64,110.0,3,Avito
25609,Appartement,Marrakech,Guéliz,Guéliz,21304.35,46.0,1,Avito
25610,Appartement,Marrakech,Guéliz,Guéliz,15590.28,144.0,3,Avito
25611,Appartement,Marrakech,Guéliz,Guéliz,19130.43,92.0,2,Avito
25612,Appartement,Marrakech,Massira 1,Massira 1,7906.98,86.0,3,Avito
25613,Appartement,Marrakech,Les Portes de Marrakech,Autre_Marrakech,8076.92,52.0,2,Avito
25615,Appartement,Marrakech,Autre Secteur,Autre Secteur,12000.0,50.0,2,Avito
25617,Appartement,Marrakech,Guéliz,Guéliz,11212.12,66.0,2,Avito
25618,Appartement,Marrakech,Av Mohammed Vi,Av Mohammed Vi,30000.0,80.0,2,Avito
25619,Appartement,Marrakech,Hivernage,Hivernage,25899.28,139.0,2,Avito
25620,Appartement,Marrakech,Massira,Autre_Marrakech,8493.15,73.0,2,Avito
25622,Appartement,Marrakech,Targa,Targa,9400.0,50.0,2,Avito
25623,Appartement,Marrakech,Autre Secteur,Autre Secteur,8307.69,65.0,2,Avito
25626,Appartement,Marrakech,Autre Secteur,Autre Secteur,8461.54,65.0,2,Avito
25628,Appartement,Marrakech,M Hamid,M Hamid,7058.82,68.0,3,Avito
25629,Appartement,Marrakech,Allal El Fassi,Allal El Fassi,5454.55,110.0,3,Avito
25632,Appartement,Marrakech,Agdal,Agdal,21134.02,97.0,3,Avito
25633,Appartement,Marrakech,Av Mohammed Vi,Av Mohammed Vi,26881.72,93.0,2,Avito
25634,Appartement,Marrakech,Route D Ourika,Route D Ourika,16470.59,85.0,2,Avito
25635,Appartement,Marrakech,M Hamid,M Hamid,7164.18,67.0,3,Avito
25640,Appartement,Marrakech,Route D Agadir   Essaouira,Autre_Marrakech,9701.49,67.0,3,Avito
25642,Appartement,Marrakech,M Hamid,M Hamid,5882.35,51.0,1,Avito
25643,Appartement,Marrakech,Guéliz,Guéliz,21348.31,89.0,2,Avito
25645,Appartement,Marrakech,Annakhil,Autre_Marrakech,23008.85,113.0,2,Avito
25647,Appartement,Marrakech,Guéliz,Guéliz,25652.17,46.0,1,Avito
25648,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,11904.76,126.0,2,Avito
25649,Appartement,Marrakech,Hivernage,Hivernage,16666.67,180.0,2,Avito
25650,Appartement,Marrakech,Av Mohammed Vi,Av Mohammed Vi,15775.86,116.0,2,Avito
25652,Appartement,Marrakech,M Hamid,M Hamid,4344.26,122.0,2,Avito
25654,Appartement,Marrakech,Autre Secteur,Autre Secteur,19775.51,49.0,1,Avito
25657,Appartement,Marrakech,Hivernage,Hivernage,14864.86,74.0,2,Avito
25658,Appartement,Marrakech,Palmeraie,Autre_Marrakech,17647.06,85.0,2,Avito
25659,Appartement,Marrakech,Route de Safi,Route de Safi,19000.0,50.0,2,Avito
25661,Appartement,Marrakech,Route De Tamansourt,Route De Tamansourt,6470.59,51.0,2,Avito
25662,Appartement,Marrakech,Route De Tamansourt,Route De Tamansourt,10000.0,30.0,1,Avito
25664,Appartement,Marrakech,Av Mohammed Vi,Av Mohammed Vi,12666.67,150.0,2,Avito
25665,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,10384.62,52.0,2,Avito
25668,Appartement,Marrakech,Sidi Youssef Ben Ali,Autre_Marrakech,10000.0,56.0,2,Avito
25669,Appartement,Marrakech,Ain Mezouar,Ain Mezouar,23469.39,49.0,1,Avito
25670,Appartement,Marrakech,Ain Mezouar,Ain Mezouar,19078.95,76.0,2,Avito
25671,Appartement,Marrakech,Annakhil,Autre_Marrakech,14814.81,81.0,2,Avito
25672,Appartement,Marrakech,Guéliz,Guéliz,17441.86,86.0,2,Avito
25673,Appartement,Marrakech,Hay Izdihar,Hay Izdihar,12280.7,57.0,2,Avito
25675,Appartement,Marrakech,Victor Hugo,Autre_Marrakech,30943.4,53.0,2,Avito
25676,Appartement,Marrakech,Hay Izdihar,Hay Izdihar,11827.96,93.0,2,Avito
25677,Appartement,Marrakech,M Hamid,M Hamid,5000.0,90.0,2,Avito
25679,Appartement,Marrakech,Amelkis,Amelkis,15000.0,140.0,3,Avito
25680,Appartement,Marrakech,Route De Casablanca,Route De Casablanca,11206.9,58.0,2,Avito
25681,Appartement,Marrakech,Guéliz,Guéliz,17441.86,86.0,2,Avito
25683,Appartement,Marrakech,Azzouzia,Azzouzia,5972.22,72.0,2,Avito
25685,Appartement,Marrakech,Autre Secteur,Autre Secteur,10000.0,65.0,2,Avito
25687,Appartement,Marrakech,M Hamid,M Hamid,10000.0,60.0,2,Avito
